"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral","goals","victory","defeat","egality","home_team_code","away_team_code"
"1946-09-14","Czechoslovakia","Switzerland","3","2","Friendly","Prague","Czechoslovakia","FALSE","299","28,04232804232804","55,55555555555556","16,402116402116402","CZ","CH"
"1946-11-10","Switzerland","Austria","1","0","Friendly","Berne","Switzerland","FALSE","300","28,42105263157895","55,26315789473684","16,31578947368421","CH","AT"
"1947-01-05","Portugal","Switzerland","2","2","Friendly","Lisbon","Portugal","FALSE","302","28,272251308900522","54,973821989528794","16,75392670157068","PT","CH"
"1947-04-27","Italy","Switzerland","5","2","Friendly","Florence","Italy","FALSE","304","28,125","55,208333333333336","16,666666666666668","IT","CH"
"1947-05-18","Switzerland","England","1","0","Friendly","Zürich","Switzerland","FALSE","305","28,497409326424872","54,92227979274612","16,580310880829014","CH","GB-ENG"
"1947-06-08","Switzerland","France","1","2","Friendly","Lausanne","Switzerland","FALSE","306","28,350515463917525","55,154639175257735","16,49484536082474","CH","FR"
"1947-09-21","Netherlands","Switzerland","6","2","Friendly","Amsterdam","Netherlands","FALSE","308","28,205128205128204","55,38461538461539","16,41025641025641","NL","CH"
"1947-11-02","Switzerland","Belgium","4","0","Friendly","Geneva","Switzerland","FALSE","312","28,571428571428573","55,10204081632653","16,3265306122449","CH","BE"
"1948-04-18","Austria","Switzerland","3","1","Friendly","Vienna","Austria","FALSE","313","28,426395939086294","55,32994923857868","16,243654822335024","AT","CH"
"1948-04-21","Hungary","Switzerland","7","4","International Cup","Budapest","Hungary","FALSE","317","28,282828282828284","55,55555555555556","16,161616161616163","HU","CH"
"1948-05-17","Switzerland","Scotland","2","1","Friendly","Berne","Switzerland","FALSE","319","28,64321608040201","55,27638190954774","16,08040201005025","CH","GB-SCT"
"1948-06-20","Switzerland","Spain","3","3","Friendly","Zürich","Switzerland","FALSE","322","28,5","55","16,5","CH","ES"
"1948-10-10","Switzerland","Czechoslovakia","1","1","International Cup","Basel","Switzerland","FALSE","323","28,35820895522388","54,72636815920398","16,915422885572138","CH","CZ"
"1948-12-02","England","Switzerland","6","0","Friendly","London","England","FALSE","323","28,217821782178216","54,95049504950495","16,831683168316832","GB-ENG","CH"
"1948-12-05","Republic of Ireland","Switzerland","0","1","Friendly","Dublin","Éire","FALSE","324","28,571428571428573","54,679802955665025","16,748768472906406","IE","CH"
"1949-04-03","Switzerland","Austria","1","2","International Cup","Lausanne","Switzerland","FALSE","325","28,431372549019606","54,90196078431372","16,666666666666668","CH","AT"
"1949-05-26","Switzerland","Wales","4","0","Friendly","Berne","Switzerland","FALSE","329","28,78048780487805","54,63414634146341","16,585365853658537","CH","GB-WLS"
"1949-06-04","France","Switzerland","4","2","Friendly","Colombes","France","FALSE","331","28,640776699029125","54,85436893203884","16,50485436893204","FR","CH"
"1949-06-26","Switzerland","Luxembourg","5","2","FIFA World Cup qualification","Zürich","Switzerland","FALSE","336","28,985507246376812","54,589371980676326","16,42512077294686","CH","LU"
"1949-09-18","Luxembourg","Switzerland","2","3","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE","339","29,326923076923077","54,32692307692308","16,346153846153847","LU","CH"
"1949-10-02","Belgium","Switzerland","3","0","Friendly","Brussels","Belgium","FALSE","339","29,1866028708134","54,54545454545455","16,267942583732058","BE","CH"
"1950-03-19","Austria","Switzerland","3","3","International Cup","Vienna","Austria","FALSE","342","29,047619047619047","54,285714285714285","16,666666666666668","AT","CH"
"1950-04-26","Scotland","Switzerland","3","1","Friendly","Glasgow","Scotland","FALSE","343","28,90995260663507","54,502369668246445","16,587677725118482","GB-SCT","CH"
"1950-06-11","Switzerland","Yugoslavia","0","4","Friendly","Berne","Switzerland","FALSE","343","28,77358490566038","54,716981132075475","16,50943396226415","CH",
"1950-06-25","Switzerland","Yugoslavia","0","3","FIFA World Cup","Belo Horizonte","Brazil","TRUE","343","28,63849765258216","54,929577464788736","16,431924882629108","CH",
"1950-06-28","Brazil","Switzerland","2","2","FIFA World Cup","São Paulo","Brazil","FALSE","345","28,50467289719626","54,67289719626168","16,822429906542055","BR","CH"
"1950-07-02","Mexico","Switzerland","1","2","FIFA World Cup","Porto Alegre","Brazil","TRUE","347","28,837209302325583","54,41860465116279","16,74418604651163","MX","CH"
"1950-10-15","Switzerland","Netherlands","7","5","Friendly","Basel","Switzerland","FALSE","354","29,166666666666668","54,166666666666664","16,666666666666668","CH","NL"
"1950-11-12","Switzerland","Sweden","4","2","Friendly","Geneva","Switzerland","FALSE","358","29,493087557603687","53,91705069124424","16,589861751152075","CH","SE"
"1950-11-22","Germany","Switzerland","1","0","Friendly","Stuttgart","Germany","FALSE","358","29,357798165137616","54,12844036697248","16,513761467889907","DE","CH"
"1951-02-18","Spain","Switzerland","6","3","Friendly","Madrid","Spain","FALSE","361","29,22374429223744","54,337899543378995","16,438356164383563","ES","CH"
"1951-04-15","Switzerland","Germany","2","3","Friendly","Zürich","Switzerland","FALSE","363","29,09090909090909","54,54545454545455","16,363636363636363","CH","DE"
"1951-05-16","Wales","Switzerland","3","2","Friendly","Wrexham","Wales","FALSE","365","28,959276018099548","54,751131221719454","16,289592760180994","GB-WLS","CH"
"1951-06-24","Yugoslavia","Switzerland","7","3","Friendly","Belgrade","Yugoslavia","FALSE","368","28,82882882882883","54,95495495495496","16,216216216216218",,"CH"
"1951-10-14","Switzerland","France","1","2","Friendly","Geneva","Switzerland","FALSE","369","28,699551569506728","55,15695067264574","16,143497757847534","CH","FR"
"1951-11-25","Switzerland","Italy","1","1","International Cup","Lugano","Switzerland","FALSE","370","28,571428571428573","54,910714285714285","16,517857142857142","CH","IT"
"1952-05-28","Switzerland","England","0","3","Friendly","Zürich","Switzerland","FALSE","370","28,444444444444443","55,111111111111114","16,444444444444443","CH","GB-ENG"
"1952-06-01","Turkey","Switzerland","1","5","Friendly","Ankara","Turkey","FALSE","375","28,761061946902654","54,86725663716814","16,371681415929203","TR","CH"
"1952-06-22","Switzerland","Austria","1","1","Friendly","Geneva","Switzerland","FALSE","376","28,634361233480178","54,62555066079295","16,740088105726873","CH","AT"
"1952-09-20","Switzerland","Hungary","2","4","International Cup","Berne","Switzerland","FALSE","378","28,50877192982456","54,824561403508774","16,666666666666668","CH","HU"
"1952-11-09","Germany","Switzerland","5","1","Friendly","Augsburg","Germany","FALSE","379","28,38427947598253","55,02183406113537","16,593886462882097","DE","CH"
"1952-12-28","Italy","Switzerland","2","0","International Cup","Palermo","Italy","FALSE","379","28,26086956521739","55,21739130434783","16,52173913043478","IT","CH"
"1953-03-22","Netherlands","Switzerland","1","2","Friendly","Amsterdam","Netherlands","FALSE","381","28,571428571428573","54,97835497835498","16,450216450216452","NL","CH"
"1953-05-25","Switzerland","Turkey","1","2","Friendly","Berne","Switzerland","FALSE","382","28,448275862068964","55,172413793103445","16,379310344827587","CH","TR"
"1953-06-27","Switzerland","Denmark","1","4","Friendly","Basel","Switzerland","FALSE","383","28,326180257510728","55,36480686695279","16,30901287553648","CH","DK"
"1953-09-20","Czechoslovakia","Switzerland","5","0","International Cup","Prague","Czechoslovakia","FALSE","383","28,205128205128204","55,55555555555556","16,23931623931624","CZ","CH"
"1953-11-11","France","Switzerland","2","4","Friendly","Colombes","France","FALSE","387","28,51063829787234","55,319148936170215","16,170212765957448","FR","CH"
"1953-11-22","Switzerland","Belgium","2","2","Friendly","Zürich","Switzerland","FALSE","389","28,389830508474578","55,08474576271186","16,52542372881356","CH","BE"
"1954-04-25","Switzerland","Germany","3","5","Friendly","Basel","Switzerland","FALSE","392","28,270042194092827","55,27426160337553","16,455696202531644","CH","DE"
"1954-05-23","Switzerland","Uruguay","3","3","Friendly","Lausanne","Switzerland","FALSE","395","28,15126050420168","55,04201680672269","16,80672268907563","CH","UY"
"1954-05-30","Switzerland","Netherlands","3","1","Friendly","Zürich","Switzerland","FALSE","398","28,451882845188283","54,81171548117155","16,736401673640167","CH","NL"
"1954-06-17","Switzerland","Italy","2","1","FIFA World Cup","Lausanne","Switzerland","FALSE","400","28,75","54,583333333333336","16,666666666666668","CH","IT"
"1954-06-20","Switzerland","England","0","2","FIFA World Cup","Berne","Switzerland","FALSE","400","28,630705394190873","54,77178423236514","16,597510373443985","CH","GB-ENG"
"1954-06-23","Switzerland","Italy","4","1","FIFA World Cup","Basel","Switzerland","FALSE","404","28,925619834710744","54,54545454545455","16,52892561983471","CH","IT"
"1954-06-26","Switzerland","Austria","5","7","FIFA World Cup","Lausanne","Switzerland","FALSE","409","28,80658436213992","54,732510288065846","16,46090534979424","CH","AT"
"1954-09-19","Denmark","Switzerland","1","1","Friendly","Copenhagen","Denmark","FALSE","410","28,688524590163933","54,50819672131148","16,80327868852459","DK","CH"
"1954-10-10","Hungary","Switzerland","3","0","Friendly","Budapest","Hungary","FALSE","410","28,571428571428573","54,69387755102041","16,73469387755102","HU","CH"
"1955-05-01","Switzerland","Austria","2","3","International Cup","Berne","Switzerland","FALSE","412","28,45528455284553","54,8780487804878","16,666666666666668","CH","AT"
"1955-05-19","Netherlands","Switzerland","4","1","Friendly","Rotterdam","Netherlands","FALSE","413","28,34008097165992","55,06072874493927","16,59919028340081","NL","CH"
"1955-06-19","Switzerland","Spain","0","3","Friendly","Geneva","Switzerland","FALSE","413","28,225806451612904","55,24193548387097","16,532258064516128","CH","ES"
"1955-06-26","Yugoslavia","Switzerland","0","0","International Cup","Belgrade","Yugoslavia","FALSE","413","28,11244979919679","55,02008032128514","16,867469879518072",,"CH"
"1955-09-17","Switzerland","Hungary","4","5","International Cup","Lausanne","Switzerland","FALSE","417","28","55,2","16,8","CH","HU"
"1955-10-09","Switzerland","France","1","2","Friendly","Basel","Switzerland","FALSE","418","27,888446215139442","55,37848605577689","16,733067729083665","CH","FR"
"1956-03-11","Belgium","Switzerland","1","3","Friendly","Brussels","Belgium","FALSE","421","28,174603174603174","55,15873015873016","16,666666666666668","BE","CH"
"1956-04-11","Switzerland","Brazil","1","1","Friendly","Zürich","Switzerland","FALSE","422","28,063241106719367","54,940711462450594","16,99604743083004","CH","BR"
"1956-05-01","Saarland","Switzerland","1","1","Friendly","Saarbrücken","Saarland","FALSE","423","27,95275590551181","54,724409448818896","17,322834645669293",,"CH"
"1956-05-10","Switzerland","Czechoslovakia","1","6","International Cup","Geneva","Switzerland","FALSE","424","27,84313725490196","54,90196078431372","17,254901960784313","CH","CZ"
"1956-09-15","Switzerland","Netherlands","2","3","Friendly","Lausanne","Switzerland","FALSE","426","27,734375","55,078125","17,1875","CH","NL"
"1956-11-11","Switzerland","Italy","1","1","International Cup","Berne","Switzerland","FALSE","427","27,626459143968873","54,86381322957198","17,509727626459146","CH","IT"
"1956-11-21","Germany","Switzerland","1","3","Friendly","Frankfurt am Main","Germany","FALSE","430","27,906976744186046","54,651162790697676","17,441860465116278","DE","CH"
"1957-03-10","Spain","Switzerland","2","2","FIFA World Cup qualification","Madrid","Spain","FALSE","432","27,7992277992278","54,44015444015444","17,76061776061776","ES","CH"
"1957-04-14","Austria","Switzerland","4","0","International Cup","Vienna","Austria","FALSE","432","27,692307692307693","54,61538461538461","17,692307692307693","AT","CH"
"1957-05-19","Switzerland","Scotland","1","2","FIFA World Cup qualification","Basel","Switzerland","FALSE","433","27,586206896551722","54,78927203065134","17,624521072796934","CH","GB-SCT"
"1957-11-06","Scotland","Switzerland","3","2","FIFA World Cup qualification","Glasgow","Scotland","FALSE","435","27,480916030534353","54,961832061068705","17,557251908396946","GB-SCT","CH"
"1957-11-24","Switzerland","Spain","1","4","FIFA World Cup qualification","Lausanne","Switzerland","FALSE","436","27,376425855513308","55,133079847908746","17,490494296577946","CH","ES"
"1958-04-16","France","Switzerland","0","0","Friendly","Paris","France","FALSE","436","27,272727272727273","54,92424242424242","17,803030303030305","FR","CH"
"1958-05-07","Sweden","Switzerland","3","2","Friendly","Helsingborg","Sweden","FALSE","438","27,169811320754718","55,094339622641506","17,735849056603772","SE","CH"
"1958-05-26","Switzerland","Belgium","0","2","Friendly","Zürich","Switzerland","FALSE","438","27,06766917293233","55,26315789473684","17,669172932330827","CH","BE"
"1958-09-20","Czechoslovakia","Switzerland","2","1","International Cup","Bratislava","Czechoslovakia","FALSE","439","26,96629213483146","55,43071161048689","17,60299625468165","CZ","CH"
"1958-11-02","Netherlands","Switzerland","2","0","Friendly","Rotterdam","Netherlands","FALSE","439","26,865671641791046","55,59701492537314","17,53731343283582","NL","CH"
"1959-04-26","Switzerland","Yugoslavia","1","5","International Cup","Basel","Switzerland","FALSE","440","26,765799256505577","55,762081784386616","17,472118959107807","CH",
"1959-05-16","Switzerland","Portugal","4","3","Friendly","Geneva","Switzerland","FALSE","444","27,037037037037038","55,55555555555556","17,40740740740741","CH","PT"
"1959-10-04","Switzerland","Germany","0","4","Friendly","Berne","Switzerland","FALSE","444","26,937269372693727","55,71955719557196","17,343173431734318","CH","DE"
"1959-10-25","Hungary","Switzerland","8","0","International Cup","Budapest","Hungary","FALSE","444","26,83823529411765","55,88235294117647","17,279411764705884","HU","CH"
"1960-01-06","Italy","Switzerland","3","0","International Cup","Naples","Italy","FALSE","444","26,73992673992674","56,043956043956044","17,216117216117215","IT","CH"
"1960-03-27","Belgium","Switzerland","3","1","Friendly","Brussels","Belgium","FALSE","445","26,642335766423358","56,2043795620438","17,153284671532848","BE","CH"
"1960-04-06","Switzerland","Chile","4","2","Friendly","Basel","Switzerland","FALSE","449","26,90909090909091","56","17,09090909090909","CH","CL"
"1960-05-18","Switzerland","Netherlands","3","1","Friendly","Zürich","Switzerland","FALSE","452","27,17391304347826","55,79710144927536","17,028985507246375","CH","NL"
"1960-10-12","Switzerland","France","6","2","Friendly","Basel","Switzerland","FALSE","458","27,43682310469314","55,5956678700361","16,967509025270758","CH","FR"
"1960-11-20","Belgium","Switzerland","2","4","FIFA World Cup qualification","Brussels","Belgium","FALSE","462","27,697841726618705","55,39568345323741","16,906474820143885","BE","CH"
"1961-05-20","Switzerland","Belgium","2","1","FIFA World Cup qualification","Lausanne","Switzerland","FALSE","464","27,956989247311828","55,19713261648746","16,845878136200717","CH","BE"
"1961-05-28","Sweden","Switzerland","4","0","FIFA World Cup qualification","Solna","Sweden","FALSE","464","27,857142857142858","55,357142857142854","16,785714285714285","SE","CH"
"1961-10-29","Switzerland","Sweden","3","2","FIFA World Cup qualification","Berne","Switzerland","FALSE","467","28,11387900355872","55,16014234875445","16,725978647686834","CH","SE"
"1961-11-12","Switzerland","Sweden","2","1","FIFA World Cup qualification","Berlin","Germany","TRUE","469","28,368794326241133","54,9645390070922","16,666666666666668","CH","SE"
"1962-05-09","England","Switzerland","3","1","Friendly","London","England","FALSE","470","28,268551236749115","55,12367491166078","16,607773851590107","GB-ENG","CH"
"1962-05-30","Chile","Switzerland","3","1","FIFA World Cup","Santiago","Chile","FALSE","471","28,169014084507044","55,28169014084507","16,549295774647888","CL","CH"
"1962-06-03","Germany","Switzerland","2","1","FIFA World Cup","Santiago","Chile","TRUE","472","28,07017543859649","55,43859649122807","16,49122807017544","DE","CH"
"1962-06-07","Italy","Switzerland","3","0","FIFA World Cup","Santiago","Chile","TRUE","472","27,972027972027973","55,59440559440559","16,433566433566433","IT","CH"
"1962-11-11","Netherlands","Switzerland","3","1","UEFA Euro qualification","Amsterdam","Netherlands","FALSE","473","27,874564459930312","55,749128919860624","16,37630662020906","NL","CH"
"1962-12-23","Germany","Switzerland","5","1","Friendly","Karlsruhe","Germany","FALSE","474","27,77777777777778","55,90277777777778","16,319444444444443","DE","CH"
"1963-01-13","Morocco","Switzerland","1","0","Friendly","Casablanca","Morocco","FALSE","474","27,68166089965398","56,055363321799305","16,262975778546714","MA","CH"
"1963-03-31","Switzerland","Netherlands","1","1","UEFA Euro qualification","Berne","Switzerland","FALSE","475","27,586206896551722","55,86206896551724","16,551724137931036","CH","NL"
"1963-06-05","Switzerland","England","1","8","Friendly","Basel","Switzerland","FALSE","476","27,491408934707902","56,013745704467354","16,49484536082474","CH","GB-ENG"
"1963-11-03","Switzerland","Norway","0","2","Friendly","Zürich","Switzerland","FALSE","476","27,397260273972602","56,16438356164384","16,438356164383563","CH","NO"
"1963-11-11","France","Switzerland","2","2","Friendly","Paris","France","FALSE","478","27,303754266211605","55,972696245733786","16,72354948805461","FR","CH"
"1964-04-15","Switzerland","Belgium","2","0","Friendly","Geneva","Switzerland","FALSE","480","27,551020408163264","55,78231292517007","16,666666666666668","CH","BE"
"1964-04-29","Switzerland","Portugal","2","3","Friendly","Zürich","Switzerland","FALSE","482","27,45762711864407","55,932203389830505","16,610169491525422","CH","PT"
"1964-05-10","Switzerland","Italy","1","3","Friendly","Lausanne","Switzerland","FALSE","483","27,364864864864863","56,08108108108108","16,554054054054053","CH","IT"
"1964-07-01","Norway","Switzerland","3","2","Friendly","Bergen","Norway","FALSE","485","27,272727272727273","56,22895622895623","16,4983164983165","NO","CH"
"1964-10-04","Switzerland","Hungary","0","2","Friendly","Berne","Switzerland","FALSE","485","27,181208053691275","56,375838926174495","16,44295302013423","CH","HU"
"1964-10-14","Northern Ireland","Switzerland","1","0","FIFA World Cup qualification","Belfast","Northern Ireland","FALSE","485","27,090301003344482","56,52173913043478","16,387959866220736","GB-NIR","CH"
"1964-11-14","Switzerland","Northern Ireland","2","1","FIFA World Cup qualification","Lausanne","Switzerland","FALSE","487","27,333333333333332","56,333333333333336","16,333333333333332","CH","GB-NIR"
"1965-03-17","Israel","Switzerland","0","0","Friendly","Jaffa","Israel","FALSE","487","27,242524916943523","56,14617940199336","16,611295681063122","IL","CH"
"1965-04-11","Albania","Switzerland","0","2","FIFA World Cup qualification","Tirana","Albania","FALSE","489","27,483443708609272","55,96026490066225","16,556291390728475","AL","CH"
"1965-05-02","Switzerland","Albania","1","0","FIFA World Cup qualification","Geneva","Switzerland","FALSE","490","27,722772277227723","55,775577557755774","16,501650165016503","CH","AL"
"1965-05-26","Switzerland","Germany","0","1","Friendly","Basel","Switzerland","FALSE","490","27,63157894736842","55,921052631578945","16,44736842105263","CH","DE"
"1965-10-17","Netherlands","Switzerland","0","0","FIFA World Cup qualification","Amsterdam","Netherlands","FALSE","490","27,540983606557376","55,73770491803279","16,721311475409838","NL","CH"
"1965-11-14","Switzerland","Netherlands","2","1","FIFA World Cup qualification","Berne","Switzerland","FALSE","492","27,77777777777778","55,55555555555556","16,666666666666668","CH","NL"
"1966-04-20","Switzerland","Russia","2","2","Friendly","Basel","Switzerland","FALSE","494","27,68729641693811","55,37459283387622","16,938110749185668","CH","RU"
"1966-06-05","Hungary","Switzerland","3","1","Friendly","Budapest","Hungary","FALSE","495","27,5974025974026","55,51948051948052","16,883116883116884","HU","CH"
"1966-06-19","Switzerland","Mexico","1","1","Friendly","Lausanne","Switzerland","FALSE","496","27,508090614886733","55,33980582524272","17,15210355987055","CH","MX"
"1966-07-12","Germany","Switzerland","5","0","FIFA World Cup","Sheffield","England","TRUE","496","27,419354838709676","55,483870967741936","17,096774193548388","DE","CH"
"1966-07-15","Spain","Switzerland","2","1","FIFA World Cup","Sheffield","England","TRUE","497","27,331189710610932","55,62700964630225","17,041800643086816","ES","CH"
"1966-07-19","Argentina","Switzerland","2","0","FIFA World Cup","Sheffield","England","TRUE","497","27,243589743589745","55,76923076923077","16,987179487179485","AR","CH"
"1966-10-22","Belgium","Switzerland","1","0","Friendly","Bruges","Belgium","FALSE","497","27,156549520766774","55,91054313099041","16,93290734824281","BE","CH"
"1966-11-02","Romania","Switzerland","4","2","UEFA Euro qualification","Bucharest","Romania","FALSE","499","27,070063694267517","56,05095541401274","16,878980891719745","RO","CH"
"1967-01-05","Mexico","Switzerland","3","0","Friendly","Mexico City","Mexico","FALSE","499","26,984126984126984","56,19047619047619","16,825396825396826","MX","CH"
"1967-01-08","Mexico","Switzerland","0","2","Friendly","Guadalajara","Mexico","FALSE","501","27,21518987341772","56,0126582278481","16,772151898734176","MX","CH"
"1967-05-03","Switzerland","Czechoslovakia","1","2","Friendly","Basel","Switzerland","FALSE","502","27,129337539432175","56,15141955835962","16,7192429022082","CH","CZ"
"1967-05-24","Switzerland","Romania","7","1","UEFA Euro qualification","Zürich","Switzerland","FALSE","509","27,358490566037737","55,9748427672956","16,666666666666668","CH","RO"
"1967-10-01","Russia","Switzerland","2","2","Friendly","Moscow","Soviet Union","FALSE","511","27,272727272727273","55,79937304075235","16,927899686520377","RU","CH"
"1967-11-08","Switzerland","Cyprus","5","0","UEFA Euro qualification","Lugano","Switzerland","FALSE","516","27,5","55,625","16,875","CH","CY"
"1967-11-18","Switzerland","Italy","2","2","UEFA Euro qualification","Berne","Switzerland","FALSE","518","27,414330218068535","55,45171339563863","17,133956386292834","CH","IT"
"1967-12-23","Italy","Switzerland","4","0","UEFA Euro qualification","Cagliari","Italy","FALSE","518","27,32919254658385","55,590062111801245","17,080745341614907","IT","CH"
"1968-02-14","Israel","Switzerland","2","1","Friendly","Jaffa","Israel","FALSE","519","27,24458204334365","55,72755417956656","17,027863777089784","IL","CH"
"1968-02-17","Cyprus","Switzerland","2","1","UEFA Euro qualification","Nicosia","Cyprus","FALSE","520","27,160493827160494","55,864197530864196","16,97530864197531","CY","CH"
"1968-04-17","Switzerland","Germany","0","0","Friendly","Basel","Switzerland","FALSE","520","27,076923076923077","55,69230769230769","17,23076923076923","CH","DE"
"1968-09-22","Switzerland","Austria","1","0","Friendly","Berne","Switzerland","FALSE","521","27,300613496932517","55,52147239263804","17,177914110429448","CH","AT"
"1968-10-12","Switzerland","Greece","1","0","FIFA World Cup qualification","Basel","Switzerland","FALSE","522","27,522935779816514","55,35168195718654","17,125382262996943","CH","GR"
"1968-11-23","Romania","Switzerland","2","0","FIFA World Cup qualification","Bucharest","Romania","FALSE","522","27,4390243902439","55,48780487804878","17,073170731707318","RO","CH"
"1969-03-26","Spain","Switzerland","1","0","Friendly","Valencia","Spain","FALSE","522","27,35562310030395","55,62310030395137","17,02127659574468","ES","CH"
"1969-04-16","Portugal","Switzerland","0","2","FIFA World Cup qualification","Lisbon","Portugal","FALSE","524","27,575757575757574","55,45454545454545","16,96969696969697","PT","CH"
"1969-05-14","Switzerland","Romania","0","1","FIFA World Cup qualification","Lausanne","Switzerland","FALSE","524","27,492447129909365","55,58912386706949","16,91842900302115","CH","RO"
"1969-09-24","Turkey","Switzerland","3","0","Friendly","Istanbul","Turkey","FALSE","524","27,40963855421687","55,72289156626506","16,867469879518072","TR","CH"
"1969-10-15","Greece","Switzerland","4","1","FIFA World Cup qualification","Salonica","Greece","FALSE","525","27,32732732732733","55,85585585585586","16,816816816816818","GR","CH"
"1969-11-02","Switzerland","Portugal","1","1","FIFA World Cup qualification","Berne","Switzerland","FALSE","526","27,24550898203593","55,68862275449102","17,065868263473053","CH","PT"
"1970-04-22","Switzerland","Spain","0","1","Friendly","Lausanne","Switzerland","FALSE","526","27,16417910447761","55,82089552238806","17,01492537313433","CH","ES"
"1970-05-03","Switzerland","France","2","1","Friendly","Basel","Switzerland","FALSE","528","27,38095238095238","55,654761904761905","16,964285714285715","CH","FR"
"1970-10-17","Switzerland","Italy","1","1","Friendly","Berne","Switzerland","FALSE","529","27,299703264094955","55,489614243323444","17,2106824925816","CH","IT"
"1970-11-15","Switzerland","Hungary","0","1","Friendly","Basel","Switzerland","FALSE","529","27,218934911242602","55,62130177514793","17,159763313609467","CH","HU"
"1970-12-16","Greece","Switzerland","0","1","UEFA Euro qualification","Piraeus","Greece","FALSE","530","27,43362831858407","55,45722713864307","17,10914454277286","GR","CH"
"1970-12-20","Malta","Switzerland","1","2","UEFA Euro qualification","Gżira","Malta","FALSE","532","27,647058823529413","55,294117647058826","17,058823529411764","MT","CH"
"1971-04-21","Switzerland","Malta","5","0","UEFA Euro qualification","Lucerne","Switzerland","FALSE","537","27,85923753665689","55,131964809384165","17,008797653958943","CH","MT"
"1971-05-05","Switzerland","Poland","2","4","Friendly","Lausanne","Switzerland","FALSE","539","27,77777777777778","55,26315789473684","16,95906432748538","CH","PL"
"1971-05-12","Switzerland","Greece","1","0","UEFA Euro qualification","Berne","Switzerland","FALSE","540","27,988338192419825","55,10204081632653","16,909620991253643","CH","GR"
"1971-09-26","Switzerland","Turkey","4","0","Friendly","Zürich","Switzerland","FALSE","544","28,197674418604652","54,94186046511628","16,86046511627907","CH","TR"
"1971-10-13","Switzerland","England","2","3","UEFA Euro qualification","Basel","Switzerland","FALSE","546","28,115942028985508","55,072463768115945","16,81159420289855","CH","GB-ENG"
"1971-11-10","England","Switzerland","1","1","UEFA Euro qualification","London","England","FALSE","547","28,034682080924856","54,91329479768786","17,052023121387283","GB-ENG","CH"
"1972-04-26","Switzerland","Sweden","1","1","Friendly","Geneva","Switzerland","FALSE","548","27,953890489913544","54,75504322766571","17,29106628242075","CH","SE"
"1972-05-10","Poland","Switzerland","0","0","Friendly","Poznań","Poland","FALSE","548","27,873563218390803","54,59770114942529","17,528735632183906","PL","CH"
"1972-10-04","Denmark","Switzerland","1","1","Friendly","Copenhagen","Denmark","FALSE","549","27,793696275071632","54,44126074498568","17,76504297994269","DK","CH"
"1972-10-21","Switzerland","Italy","0","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","549","27,714285714285715","54,285714285714285","18","CH","IT"
"1972-11-15","Germany","Switzerland","5","1","Friendly","Düsseldorf","Germany","FALSE","550","27,635327635327634","54,41595441595442","17,94871794871795","DE","CH"
"1973-04-08","Luxembourg","Switzerland","0","1","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE","551","27,84090909090909","54,26136363636363","17,897727272727273","LU","CH"
"1973-05-09","Switzerland","Turkey","0","0","FIFA World Cup qualification","Basel","Switzerland","FALSE","551","27,762039660056658","54,107648725212464","18,13031161473088","CH","TR"
"1973-06-22","Switzerland","Scotland","1","0","Friendly","Berne","Switzerland","FALSE","552","27,966101694915253","53,954802259887","18,07909604519774","CH","GB-SCT"
"1973-09-26","Switzerland","Luxembourg","1","0","FIFA World Cup qualification","Lucerne","Switzerland","FALSE","553","28,169014084507044","53,80281690140845","18,028169014084508","CH","LU"
"1973-10-20","Italy","Switzerland","2","0","FIFA World Cup qualification","Rome","Italy","FALSE","553","28,089887640449437","53,93258426966292","17,97752808988764","IT","CH"
"1973-11-18","Turkey","Switzerland","2","0","FIFA World Cup qualification","Izmir","Turkey","FALSE","553","28,011204481792717","54,061624649859944","17,92717086834734","TR","CH"
"1974-05-01","Switzerland","Belgium","0","1","Friendly","Geneva","Switzerland","FALSE","553","27,932960893854748","54,18994413407821","17,877094972067038","CH","BE"
"1974-06-09","Sweden","Switzerland","0","0","Friendly","Malmö","Sweden","FALSE","553","27,855153203342617","54,03899721448468","18,105849582172702","SE","CH"
"1974-09-04","Switzerland","Germany","1","2","Friendly","Basel","Switzerland","FALSE","554","27,77777777777778","54,166666666666664","18,055555555555557","CH","DE"
"1974-10-09","Netherlands","Switzerland","1","0","Friendly","Rotterdam","Netherlands","FALSE","554","27,700831024930746","54,29362880886426","18,005540166204987","NL","CH"
"1974-11-13","Switzerland","Portugal","3","0","Friendly","Berne","Switzerland","FALSE","557","27,900552486187845","54,14364640883978","17,955801104972377","CH","PT"
"1974-12-01","Turkey","Switzerland","2","1","UEFA Euro qualification","Izmir","Turkey","FALSE","558","27,823691460055098","54,269972451790636","17,90633608815427","TR","CH"
"1974-12-04","Hungary","Switzerland","1","0","Friendly","Szolnok","Hungary","FALSE","558","27,747252747252748","54,395604395604394","17,857142857142858","HU","CH"
"1975-04-30","Switzerland","Turkey","1","1","UEFA Euro qualification","Basel","Switzerland","FALSE","559","27,671232876712327","54,24657534246575","18,08219178082192","CH","TR"
"1975-05-10","Republic of Ireland","Switzerland","2","1","UEFA Euro qualification","Dublin","Republic of Ireland","FALSE","560","27,595628415300546","54,37158469945355","18,0327868852459","IE","CH"
